6Jul10  3 6 40.29411765 6.638655462 10.42016807 0 23.19327731 0.042016807
6Jul10  4 1 40.58823529 7.31092437  9.705882353 7.016806723 16.55462185 0
6Jul10  5 3 51.59663865 6.848739496 14.32773109 0 30.29411765 0.12605042
6Jul10  6 1 27.10084034 1.932773109 11.42857143 0 13.65546218 0.084033613
6Jul10  7 1 10.08403361 0.798319328 9.243697479 0 0 0.042016807
6Jul10  8 4 11.80672269 5.336134454 6.470588235 0 0 0
6Jul10  9 6 17.35294118 1.470588235 14.03361345 0 0 1.848739496
6Jul10  10  5 49.57983193 13.57142857 17.05882353 0 18.78151261 0.168067227
6Jul10  11  3 25.33613445 0 25.21008403 0 0 0.12605042
6Jul10  12  2 27.14285714 0.672268908 26.38655462 0 0 0.084033613
6Jul10  13  2 47.94117648 12.4789916  33.90756303 1.386554622 0 0.168067227
6Jul10  14  5 23.69747899 4.915966387 18.48739496 0 0 0.294117647
6Jul10  15  7 94.49579832 10.12605042 21.93277311 0 62.39495798 0.042016807
6Jul10  16  1 7.731092437 0 7.68907563  0 0 0.042016807
6Jul10  17  5 14.15966386 3.529411765 10.46218487 0 0 0.168067227
6Jul10  19  6 4.663865547 0 2.773109244 0 0 1.890756303
6Jul10  20  7 43.82352941 17.73109244 19.49579832 6.554621849 0 0.042016807
6Jul10  21  3 25.16806722 4.075630252 16.8907563  4.117647059 0 0.084033613
6Jul10  22  6 12.18487395 0.546218487 11.38655462 0 0 0.25210084
6Jul10  23  7 25.04201681 2.605042017 5.630252101 0 16.80672269 0
6Jul10  24  4 41.59663866 6.806722689 32.85714286 1.722689076 0 0.210084034
6Jul10  25  6 64.91596638 9.285714286 55.58823529 0 0 0.042016807
6Jul10  26  7 41.55462185 21.55462185 19.83193277 0 0 0.168067227
6Jul10  27  4 32.64705882 3.445378151 15.88235294 0 12.81512605 0.504201681
6Jul10  28  3 17.14285714 0 16.2605042  0 0 0.882352941
6Jul10  29  4 33.15126051 7.773109244 11.97478992 0 13.40336134 0
6Jul10  30  3 50.75630252 23.94957983 26.55462185 0 0 0.25210084
6Jul10  32  4 50.46218487 1.260504202 17.31092437 0 29.15966387 2.731092437
6Jul10  34  6 19.24369748 0.504201681 18.69747899 0 0 0.042016807
6Jul10  36  7 56.93277311 13.52941176 35.12605042 8.151260504 0 0.12605042
13Jul10 1 2 53.52941177 1.092436975 11.17647059 0 40.58823529 0.672268908
13Jul10 2 1 60.12605042 14.28571429 13.23529412 0 32.10084034 0.504201681
13Jul10 4 1 86.2184874  6.260504202 14.3697479  4.789915966 55.37815126 5.420168067
13Jul10 5 3 54.4117647  2.394957983 28.82352941 0 23.1512605  0.042016807
13Jul10 6 1 31.72268908 4.453781513 10.50420168 0 16.72268908 0.042016807
13Jul10 7 1 15.12605042 1.008403361 13.99159664 0 0 0.12605042
13Jul10 8 4 46.72268907 15.21008403 16.63865546 0 14.83193277 0.042016807
13Jul10 9 6 26.13445378 8.823529412 17.31092437 0 0 0
13Jul10 10  5 91.17647059 0.546218487 18.82352941 3.277310924 65.96638655 2.56302521
13Jul10 11  3 92.43697479 7.773109244 49.49579832 0 35.08403361 0.084033613
13Jul10 12  2 60.96638655 15.54621849 32.77310924 0 11.30252101 1.344537815
13Jul10 14  5 70.04201681 25.79831933 24.24369748 0 18.31932773 1.680672269
13Jul10 15  7 192.605042  44.53781513 36.21848739 16.00840336 94.11764706 1.722689076
13Jul10 16  1 23.78151261 11.72268908 11.93277311 0 0 0.12605042
13Jul10 17  5 20.84033613 4.957983193 15.84033613 0 0 0.042016807
13Jul10 18  5 6.386554622 0 6.386554622 0 0 0
13Jul10 19  6 23.69747899 6.050420168 3.697478992 0 13.90756303 0.042016807
13Jul10 20  7 231.1344538 79.15966387 32.4789916  0 119.4957983 0
13Jul10 21  3 245.8823529 14.07563025 16.21848739 3.907563025 211.5966387 0.084033613
13Jul10 23  7 58.78151261 2.268907563 18.78151261 0 35.88235294 1.848739496
13Jul10 24  4 22.77310924 5.12605042  17.64705882 0 0 0
13Jul10 25  6 14.45378151 0.882352941 13.48739496 0 0 0.084033613
13Jul10 26  7 78.57142857 17.01680672 39.62184874 3.151260504 18.44537815 0.336134454
13Jul10 27  4 24.9579832  2.268907563 22.60504202 0 0 0.084033613
13Jul10 28  3 106.0504202 0.756302521 26.8487395  2.016806723 72.39495798 4.033613445
13Jul10 29  4 16.21848739 4.117647059 12.01680672 0 0 0.084033613
13Jul10 30  3 44.11764706 3.823529412 28.1092437  0 12.10084034 0.084033613
13Jul10 31  2 6.134453782 0 5.630252101 0 0 0.504201681
13Jul10 32  4 27.73109244 10.96638655 16.38655462 0 0 0.378151261
13Jul10 33  2 62.94117647 4.87394958  28.69747899 0 28.82352941 0.546218487
13Jul10 34  6 38.65546219 0.672268908 18.1092437  3.445378151 14.78991597 1.638655462
13Jul10 35  5 51.05042017 2.899159664 28.31932773 3.697478992 13.82352941 2.31092437
13Jul10 36  7 141.3445378 36.80672269 54.07563025 0 50  0.462184874
20Jul10 1 2 55.92436975 0.378151261 9.621848739 5.672268908 40.25210084 0
20Jul10 2 1 62.85714286 8.529411765 8.109243697 0 46.21848739 0
20Jul10 3 6 104.4957983 6.638655462 15.04201681 0 82.81512605 0
20Jul10 4 1 58.52941176 5.546218487 9.495798319 0 43.48739496 0
20Jul10 5 3 81.05042017 5.168067227 34.87394958 0 41.00840336 0
20Jul10 6 1 30.16806723 3.109243697 11.13445378 0 15.71428571 0.210084034
20Jul10 7 1 12.77310925 2.478991597 10.29411765 0 0 0
20Jul10 8 4 43.1092437  17.26890756 20.25210084 3.361344538 0 2.226890756
20Jul10 9 6 23.82352941 4.033613445 11.09243697 0 8.403361345 0.294117647
20Jul10 10  5 82.4789916  2.352941176 9.705882353 3.025210084 66.05042017 1.344537815
20Jul10 11  3 82.68907563 7.81512605  4.537815126 0 69.49579832 0.840336134
20Jul10 12  2 277.6890756 17.85714286 26.59663866 0 232.3109244 0.924369748
20Jul10 13  2 87.68907563 0 17.81512605 0 69.83193277 0.042016807
20Jul10 14  5 55.37815126 20.29411765 17.43697479 0 16.30252101 1.344537815
20Jul10 16  1 19.57983193 2.81512605  5.168067227 0 11.38655462 0.210084034
20Jul10 17  5 29.3697479  4.621848739 12.4789916  0 12.26890756 0
20Jul10 18  5 37.85714286 1.512605042 15.25210084 0 21.09243697 0
20Jul10 19  6 6.722689076 3.403361345 3.193277311 0 0 0.12605042
20Jul10 20  7 223.487395  82.81512605 40.12605042 7.016806723 87.73109244 5.798319328
20Jul10 21  3 39.45378151 8.193277311 15.67226891 0 14.11764706 1.470588235
20Jul10 22  6 26.72268908 2.941176471 12.31092437 0 10.08403361 1.386554622
20Jul10 23  7 161.512605  46.51260504 20.33613445 4.285714286 90.25210084 0.12605042
20Jul10 24  4 32.05882353 4.117647059 11.63865546 0 14.53781513 1.764705882
20Jul10 25  6 17.73109244 0.672268908 3.991596639 0 12.94117647 0.12605042
20Jul10 26  7 145.1260504 9.117647059 22.85714286 0 112.6890756 0.462184874
20Jul10 27  4 52.94117647 3.193277311 16.42857143 3.403361345 29.49579832 0.420168067
20Jul10 28  3 30.75630253 0.378151261 11.8487395  1.596638655 0 16.93277311
20Jul10 29  4 41.47058824 10.42016807 12.18487395 0 18.57142857 0.294117647
20Jul10 30  3 79.11764705 6.386554622 15.71428571 0 56.09243697 0.924369748
20Jul10 31  2 9.411764706 0 9.369747899 0 0 0.042016807
20Jul10 32  4 80  0.966386555 13.86554622 0 64.49579832 0.672268908
20Jul10 34  6 51.51260504 0.168067227 27.98319328 0 23.31932773 0.042016807
20Jul10 35  5 39.53781512 5.840336134 20.71428571 2.81512605  9.789915966 0.378151261
20Jul10 36  7 128.9915966 43.99159664 30.58823529 0 54.03361345 0.378151261
27Jul10 1 2 79.70588235 4.117647059 24.20168067 0 51.38655462 0
27Jul10 2 1 32.68907563 2.605042017 9.74789916  0 20  0.336134454
27Jul10 3 6 74.3697479  3.697478992 24.07563025 0 44.07563025 2.521008403
27Jul10 4 1 83.19327731 2.941176471 12.77310924 0 67.4789916  0.168067227
27Jul10 5 3 52.89915966 1.176470588 50.88235294 0 0 0.840336134
27Jul10 6 1 64.91596638 3.529411765 13.94957983 0 47.43697479 0
27Jul10 7 1 34.20168067 1.260504202 15.6302521  0 17.31092437 0
27Jul10 8 4 55.79831933 4.159663866 27.60504202 0 23.65546218 0.378151261
27Jul10 9 6 23.1092437  2.81512605  10.79831933 0 9.411764706 0.084033613
27Jul10 10  5 141.7647059 3.445378151 16.00840336 5.966386555 116.3445378 0
27Jul10 11  3 133.907563  10.71428571 27.43697479 0 94.83193277 0.924369748
27Jul10 12  2 253.9915966 56.55462185 62.10084034 0 135.2941176 0.042016807
27Jul10 13  2 92.64705882 1.764705882 26.30252101 2.058823529 62.39495798 0.12605042
27Jul10 14  5 162.1008403 20.88235294 26.8907563  3.235294118 110.6722689 0.420168067
27Jul10 15  7 101.3865546 46.93277311 30.96638655 9.957983193 13.40336134 0.12605042
27Jul10 16  1 32.56302521 3.865546218 7.100840336 0 21.51260504 0.084033613
27Jul10 17  5 27.64705882 6.554621849 20.96638655 0 0 0.12605042
27Jul10 18  5 27.39495798 4.285714286 19.32773109 0 0 3.781512605
27Jul10 19  6 7.605042017 1.176470588 6.428571429 0 0 0
27Jul10 20  7 221.302521  150.3361345 30.12605042 20.84033613 16.59663866 3.403361345
27Jul10 21  3 45.46218488 2.394957983 23.36134454 0 16.42857143 3.277310924
27Jul10 22  6 71.00840336 2.058823529 13.19327731 0 55.46218487 0.294117647
27Jul10 23  7 130.6722689 35.67226891 17.56302521 26.97478992 50.25210084 0.210084034
27Jul10 25  6 14.41176471 2.31092437  11.97478992 0 0 0.12605042
27Jul10 26  7 19.83193278 3.151260504 16.47058824 0 0 0.210084034
27Jul10 27  4 85.29411764 2.983193277 17.89915966 2.983193277 60.92436975 0.504201681
27Jul10 28  3 36.93277311 0.840336134 20.25210084 0 15.33613445 0.504201681
27Jul10 29  4 80  12.60504202 22.35294118 0 44.83193277 0.210084034
27Jul10 30  3 55.79831933 2.773109244 21.76470588 0 31.21848739 0.042016807
27Jul10 31  2 41.00840336 2.31092437  23.31932773 2.31092437  13.02521008 0.042016807
27Jul10 32  4 26.55462185 0 9.159663866 0 17.22689076 0.168067227
27Jul10 33  2 108.3193277 4.117647059 21.2605042  3.067226891 79.74789916 0.12605042
27Jul10 34  6 84.36974789 1.302521008 40.71428571 0 41.76470588 0.588235294
27Jul10 35  5 68.06722689 3.151260504 30.84033613 0 33.78151261 0.294117647
27Jul10 36  7 154.2436975 75.08403361 32.10084034 0 46.8907563  0.168067227
3Aug10  2 1 34.24369748 2.100840336 13.02521008 0 19.07563025 0.042016807
3Aug10  3 6 35.33613445 4.159663866 18.31932773 0 12.77310924 0.084033613
3Aug10  4 1 28.82352941 1.008403361 7.68907563  0 20.12605042 0
3Aug10  5 3 68.44537815 2.983193277 53.57142857 0 11.80672269 0.084033613
3Aug10  6 1 26.00840336 0 18.1512605  0 7.605042017 0.25210084
3Aug10  7 1 43.23529411 1.638655462 13.27731092 0 28.1512605  0.168067227
3Aug10  8 4 25.92436975 6.680672269 19.11764706 0 0 0.12605042
3Aug10  9 6 43.73949579 2.268907563 14.83193277 0 24.57983193 2.058823529
3Aug10  10  5 84.32773109 1.344537815 17.18487395 0 65.75630252 0.042016807
3Aug10  11  3 122.5630252 4.075630252 18.78151261 0 99.66386555 0.042016807
3Aug10  12  2 114.0756302 25.25210084 47.01680672 0 39.74789916 2.058823529
3Aug10  13  2 212.9411765 2.647058824 31.17647059 28.52941176 150.3781513 0.210084034
3Aug10  14  5 81.72268908 18.69747899 33.1092437  0 29.91596639 0
3Aug10  15  7 218.7815126 57.77310924 33.40336134 68.31932773 59.20168067 0.084033613
3Aug10  16  1 16.63865546 3.949579832 12.60504202 0 0 0.084033613
3Aug10  17  5 38.15126051 8.991596639 28.90756303 0 0 0.25210084
3Aug10  18  5 75.16806723 2.773109244 36.17647059 0 35.92436975 0.294117647
3Aug10  19  6 29.20168067 4.663865546 24.45378151 0 0 0.084033613
3Aug10  20  7 145.2941176 55.16806723 12.18487395 52.81512605 18.40336134 6.722689076
3Aug10  21  3 40.75630252 3.865546218 21.2605042  0 15.58823529 0.042016807
3Aug10  22  6 37.56302521 1.428571429 10.54621849 5.966386555 19.62184874 0
3Aug10  23  7 90.16806723 24.66386555 9.117647059 14.24369748 42.10084034 0.042016807
3Aug10  24  4 15.88235294 0.672268908 15.08403361 0 0 0.12605042
3Aug10  25  6 24.3697479  4.453781513 5.630252101 0 14.11764706 0.168067227
3Aug10  26  7 6.680672269 0.630252101 5.084033613 0 0 0.966386555
3Aug10  27  4 68.23529411 2.394957983 25.46218487 0 40.29411765 0.084033613
3Aug10  28  3 19.3697479  0.294117647 19.07563025 0 0 0
3Aug10  29  4 20.46218488 3.571428571 16.72268908 0 0 0.168067227
3Aug10  30  3 22.4789916  0.672268908 19.62184874 2.016806723 0 0.168067227
